Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2023,BALANCE SHEET,Total Liabilitas,14009.0,12939.0,14560.0,15869.0,1165569.0,70197.0,931931.0,1648535.0,408271.0,171345.0,20828.0,172846.0,91704.0,7062.0,12943.0,1886724.0,4870.0,285032.0,141007.0,217452.0,44808.0,160154.0,25799.0,7491.0,21933.0,125621.0,21311.0,110294.0,212437.0,23287.0,168698.0,44549.0
2023,BALANCE SHEET,Total Ekuitas,5369.0,8357.0,3587.0,3390.0,242538.0,14110.0,154733.0,316472.0,30479.0,49959.0,3556.0,15449.0,12151.0,4691.0,6723.0,287495.0,3122.0,49337.0,30796.0,39992.0,7827.0,41283.0,3825.0,3584.0,4171.0,15868.0,6541.0,21755.0,37320.0,3335.0,53312.0,10273.0
2023,BALANCE SHEET,Price to Book Value (PBV),0.58,4.81,0.56,0.78,4.78,1.06,1.34,2.79,0.58,0.55,7.06,0.78,0.77,0.61,1.56,2.16,0.81,0.87,0.61,0.83,2.24,0.55,0.41,0.58,0.35,0.34,0.45,2.75,0.73,1.66,0.59,0.47
2023,BALANCE SHEET,Book Value Per Share (BVPS),142.09,603.11,106.24,169.91,1965.98,75.24,4025.25,2054.4,2171.74,5037.74,579.68,1478.87,809.24,133.44,371.36,2794.85,921.47,1957.4,397.01,1105.33,396.97,4744.87,241.34,210.38,206.25,1341.03,172.48,1852.96,1626.47,445.95,2063.5,1198.97
2023,BALANCE SHEET,Tangible Book Value Per Share,141.57,502.54,105.66,169.91,1953.29,73.72,4025.25,2054.4,2171.74,4852.09,579.68,1478.87,809.24,131.74,371.08,2731.91,916.32,1874.85,392.24,1079.37,396.97,4611.19,240.82,208.93,204.67,1341.03,167.47,1852.96,1626.47,429.01,2041.81,999.69
2023,BALANCE SHEET,Asset Turnover,0.07,0.1,0.08,0.04,0.08,0.06,0.06,0.1,0.07,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.09,0.06,0.06,0.06,0.07,0.07,0.06,0.07,0.07
2023,INCOME STATEMENT,Total Pendapatan,1264.0,1875.0,1313.0,839.0,104050.0,4862.0,68325.0,188075.0,28281.0,20210.0,1727.0,14258.0,7357.0,945.0,1203.0,146266.0,532.0,22306.0,11884.0,17580.0,3516.0,18816.0,1836.0,1000.0,1485.0,8764.0,1690.0,10218.0,16426.0,1499.0,14588.0,3716.0
2023,INCOME STATEMENT,Total Beban Pokok Penjualan,-776.0,-309.0,-708.0,-1186.0,-12269.0,-4053.0,-25390.0,-50730.0,-14851.0,-4994.0,-1017.0,-7195.0,-2316.0,-441.0,-672.0,-48257.0,-178.0,-8954.0,-4650.0,-6420.0,-892.0,-6772.0,-1258.0,-397.0,-503.0,-6868.0,-733.0,-4685.0,-6514.0,-763.0,-5382.0,-2106.0
2023,INCOME STATEMENT,Laba Kotor,487.0,1565.0,605.0,-347.0,91782.0,809.0,42935.0,137345.0,13430.0,15216.0,710.0,7064.0,5041.0,504.0,532.0,98010.0,354.0,13352.0,7234.0,11160.0,2623.0,12044.0,579.0,603.0,982.0,1896.0,957.0,5532.0,9912.0,736.0,9206.0,1609.0
2023,INCOME STATEMENT,Beban Usaha,-311.0,-1479.0,-500.0,493.0,-31602.0,-7468.0,-17162.0,-60516.0,-8891.0,-10434.0,-442.0,-4915.0,-3186.0,-435.0,-448.0,-23368.0,-298.0,-5157.0,-4886.0,-7810.0,-2550.0,-8583.0,-405.0,-566.0,-795.0,-1842.0,-654.0,-1200.0,-4743.0,-512.0,-5527.0,-702.0
2023,INCOME STATEMENT,Laba Usaha,177.0,87.0,105.0,145.0,60180.0,-6659.0,25773.0,76829.0,4540.0,4782.0,268.0,2149.0,1855.0,69.0,84.0,74642.0,56.0,8195.0,2348.0,3350.0,74.0,-8583.0,174.0,37.0,187.0,54.0,303.0,4332.0,5169.0,223.0,3679.0,907.0
2023,INCOME STATEMENT,Pendapatan/Beban Lain-lain,0.0,7.0,16.0,-15.0,,-128.0,-134.0,-399.0,-160.0,-88.0,,-22.0,38.0,,,43.0,1.0,162.0,7.0,,,-3.0,-45.0,0.0,-4.0,1.0,7.0,10.0,16.0,-38.0,96.0,1.0
2023,INCOME STATEMENT,Laba Sebelum Pajak,177.0,94.0,121.0,131.0,60180.0,-6787.0,25640.0,76430.0,4380.0,4694.0,268.0,2126.0,1893.0,69.0,84.0,74685.0,57.0,8357.0,2355.0,3350.0,74.0,3458.0,130.0,37.0,183.0,55.0,310.0,4343.0,5184.0,186.0,3776.0,908.0
2023,INCOME STATEMENT,Beban Pajak Penghasilan,7.0,-21.0,-44.0,-29.0,-11522.0,732.0,-4534.0,-16005.0,-879.0,-1036.0,-60.0,-445.0,-423.0,,-21.0,-14633.0,-13.0,-1806.0,-537.0,-765.0,2.0,-775.0,-28.0,-8.0,-37.0,-33.0,-69.0,-832.0,-1093.0,-44.0,-770.0,-210.0
2023,INCOME STATEMENT,Laba Bersih Tahun Berjalan,183.0,72.0,78.0,102.0,48658.0,-6056.0,21106.0,60425.0,3501.0,3658.0,208.0,1681.0,1470.0,69.0,63.0,60052.0,44.0,6551.0,1818.0,2585.0,76.0,2682.0,102.0,29.0,147.0,22.0,241.0,3511.0,4091.0,142.0,3006.0,698.0
2023,INCOME STATEMENT,Jumlah Laba Komprehensif,190.0,71.0,76.0,103.0,47552.0,-6046.0,21780.0,61054.0,3849.0,3698.0,268.0,1807.0,1502.0,41.0,68.0,60958.0,45.0,6800.0,1869.0,2918.0,542.0,2701.0,126.0,32.0,167.0,11.0,341.0,3959.0,4440.0,207.0,2790.0,706.0
2023,INCOME STATEMENT,Saham Beredar (Share Outstanding),37.78,13.86,33.77,19.95,123.28,187.89,37.3,151.56,14.03,9.77,6.13,10.52,15.02,35.16,18.1,93.33,3.39,25.13,76.22,36.18,19.72,8.15,15.85,17.04,20.22,11.83,37.92,11.74,22.95,7.48,24.09,8.57
2023,INCOME STATEMENT,Earnings per Share (EPS),4.85,5.22,2.31,5.1,394.56,-32.12,560.62,396.54,249.46,358.51,33.89,169.03,97.91,1.97,3.49,589.93,13.1,257.61,22.87,71.45,3.84,289.4,6.42,1.68,7.26,1.87,6.36,299.01,178.29,18.93,105.11,81.45
2023,INCOME STATEMENT,Price to Earnings Ratio (PER),17.11,555.56,25.97,25.88,23.82,-2.49,9.59,14.44,5.01,7.75,120.68,6.8,6.38,41.12,166.19,10.26,56.87,6.58,10.58,12.88,231.77,9.05,15.42,72.02,10.06,242.78,12.26,17.06,6.62,39.09,11.51,6.94
2023,INCOME STATEMENT,Price to Sales (P/S),2.48,21.43,1.54,3.14,11.14,3.09,2.93,4.61,0.62,1.34,14.53,0.85,1.28,3.01,8.73,3.86,4.74,1.91,1.55,1.89,4.99,1.13,0.85,2.06,0.99,0.61,1.75,5.86,1.65,3.69,2.0,1.3
2023,INCOME STATEMENT,Return on Assets (ROA),0.0095,0.0034000000000000002,0.0043,0.0053,0.0345,-0.0716,0.0192,0.030600000000000002,0.008,0.0158,0.0085,0.009399999999999999,0.014199999999999999,0.0059,0.0032,0.0253,0.005600000000000001,0.0194,0.0101,0.01,0.0014000000000000002,0.011699999999999999,0.0034000000000000002,0.0026,0.005600000000000001,0.0002,0.0087,0.026600000000000002,0.016399999999999998,0.0053,0.011399999999999999,0.0127
2023,INCOME STATEMENT,Return on Equity (ROE),0.0341,0.0087,0.0217,0.03,0.2007,-0.4268,0.1393,0.193,0.1149,0.0712,0.058499999999999996,0.1143,0.121,0.0148,0.009399999999999999,0.21109999999999998,0.014199999999999999,0.1316,0.0576,0.0646,0.0097,0.061,0.026600000000000002,0.008,0.0352,0.0014000000000000002,0.0369,0.16140000000000002,0.1096,0.0424,0.0509,0.0679
