Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2019,BALANCE SHEET,Total Aset,6422.0,1321.0,10608.0,18960.0,918989.0,100264.0,845605.0,1416759.0,311777.0,193534.0,5262.0,123536.0,76715.0,-38.77,7570.0,1318246.0,7608.0,274467.0,169083.0,161451.0,36560.0,181631.0,30456.0,5109.0,25532.0,93409.0,18894.0,100804.0,180707.0,13148.0,211287.0,36936.0
2019,BALANCE SHEET,Kas Dan Setara Kas,56.0,25.0,90.0,64.0,25421.0,836.0,15362.0,30219.0,1369.0,2951.0,153.0,3161.0,2730.0,51.0,115.0,28094.0,54.0,5693.0,1776.0,2304.0,615.0,2299.0,41.0,21.0,320.0,230.0,251.0,1123.0,1249.0,192.0,1339.0,348.0
2019,BALANCE SHEET,Giro Pada Bank Indonesia,341.0,37.0,420.0,1333.0,47905.0,4101.0,37104.0,71416.0,15512.0,5403.0,301.0,6512.0,5735.0,1098.0,356.0,46491.0,391.0,11396.0,7730.0,8083.0,2061.0,8987.0,1811.0,140.0,1491.0,4948.0,1108.0,4259.0,8598.0,604.0,9014.0,2153.0
2019,BALANCE SHEET,Penempatan Pada Bank Indonesia,375.0,,360.0,1577.0,30948.0,4848.0,47777.0,116855.0,11097.0,5591.0,609.0,7918.0,11987.0,1657.0,434.0,37569.0,850.0,12105.0,5284.0,14855.0,1040.0,8914.0,307.0,419.0,1640.0,3267.0,319.0,8037.0,12796.0,1625.0,4159.0,2376.0
2019,BALANCE SHEET,Pinjaman Yang Diberikan,3871.0,252.0,7347.0,9589.0,572034.0,67836.0,539862.0,839067.0,226787.0,106866.0,2460.0,81182.0,37372.0,13876.0,5452.0,855847.0,5120.0,184998.0,109179.0,105082.0,21314.0,141120.0,17055.0,3257.0,13459.0,69068.0,13719.0,52735.0,114437.0,7107.0,136725.0,26430.0
2019,BALANCE SHEET,Aset Tetap,135.0,69.0,48.0,571.0,20852.0,3012.0,26525.0,31433.0,5401.0,1786.0,22.0,3344.0,1023.0,139.0,438.0,44612.0,791.0,8223.0,2927.0,2451.0,1399.0,1894.0,522.0,128.0,2030.0,1365.0,829.0,5907.0,2784.0,61.0,10313.0,371.0
2019,BALANCE SHEET,Simpanan Nasabah,4869.0,599.0,8431.0,16107.0,698980.0,80813.0,582541.0,1021197.0,206906.0,109792.0,4003.0,83564.0,60546.0,15909.0,5808.0,850108.0,5932.0,195600.0,110601.0,123185.0,24652.0,79599.0,21792.0,2337.0,20250.0,77009.0,12862.0,72790.0,126121.0,9027.0,131403.0,19065.0
2019,BALANCE SHEET,Pinjaman yang Diterima,,,,,2333.0,1072.0,57236.0,30922.0,22466.0,10400.0,,8792.0,1870.0,,,54793.0,,2647.0,9189.0,13.0,,38063.0,,,,,,,1983.0,,5645.0,8025.0
2019,BALANCE SHEET,Total Liabilitas,5219.0,640.0,9048.0,17422.0,744846.0,91359.0,720601.0,1207975.0,287941.0,148117.0,4041.0,111494.0,67530.0,18332.0,6341.0,1109212.0,6084.0,231173.0,142398.0,137414.0,30485.0,150159.0,27470.0,3087.0,20996.0,81067.0,16099.0,85262.0,153042.0,11683.0,166846.0,30001.0
2019,BALANCE SHEET,Total Ekuitas,1203.0,681.0,1559.0,1538.0,174143.0,8905.0,125004.0,208784.0,23836.0,45417.0,1221.0,12043.0,9186.0,4690.0,1229.0,209035.0,1524.0,43294.0,26685.0,24037.0,6074.0,31472.0,2986.0,2022.0,4536.0,12342.0,2795.0,15541.0,27665.0,1464.0,44442.0,6936.0
2019,BALANCE SHEET,Price to Book Value (PBV),0.8,2.22,0.81,1.38,4.74,0.29,1.19,2.63,0.94,0.86,1.92,0.98,1.12,0.78,1.29,1.75,0.49,0.56,0.6,1.48,1.64,0.89,0.25,0.74,0.21,5.04,0.77,2.68,0.7,2.7,0.78,0.79
2019,BALANCE SHEET,Book Value Per Share (BVPS),169.18,564.71,61.56,217.48,7059.13,762.37,6569.67,1672.72,2250.82,4597.83,448.11,1218.93,612.28,229.47,276.57,4384.3,659.59,1722.09,344.41,857.17,357.7,3665.27,333.61,318.82,287.17,1806.39,168.05,2231.75,1205.68,329.98,1717.67,1053.89
2019,BALANCE SHEET,Tangible Book Value Per Share,161.31,564.57,60.73,217.48,7003.26,741.09,6569.67,1672.72,2250.82,4433.28,448.11,1218.93,612.28,228.0,276.57,4313.13,657.61,1654.29,341.41,838.73,357.7,3534.15,332.76,307.09,284.39,1806.39,156.62,2231.75,1205.68,322.97,1711.63,780.36
2019,BALANCE SHEET,Asset Turnover,0.1,0.05,0.1,0.08,0.09,0.08,0.08,0.09,0.08,0.12,0.08,0.1,0.08,0.06,0.08,0.08,0.09,0.08,0.09,0.08,0.1,0.13,0.07,0.11,0.08,0.1,0.07,0.08,0.08,0.07,0.08,0.07
2019,INCOME STATEMENT,Total Pendapatan,540.0,53.0,1071.0,1513.0,77446.0,7765.0,64691.0,127130.0,25720.0,21970.0,354.0,12091.0,5839.0,1402.0,595.0,102639.0,653.0,21689.0,15480.0,12861.0,3361.0,19084.0,2223.0,404.0,1977.0,8938.0,1299.0,7454.0,13496.0,822.0,17725.0,2439.0
2019,INCOME STATEMENT,Total Beban Pokok Penjualan,-385.0,-41.0,-668.0,-1166.0,-13360.0,-5750.0,-26391.0,-44412.0,-16758.0,-7391.0,-204.0,-6009.0,-1839.0,-980.0,-354.0,-41391.0,-345.0,-9121.0,-7312.0,-6021.0,-1150.0,-8037.0,-1954.0,-195.0,-1050.0,-6019.0,-739.0,-3871.0,-7057.0,-386.0,-8756.0,-1326.0
2019,INCOME STATEMENT,Laba Kotor,155.0,12.0,404.0,347.0,64086.0,2015.0,38299.0,82718.0,8962.0,14579.0,150.0,6083.0,4000.0,422.0,241.0,61248.0,308.0,12568.0,8168.0,6839.0,2211.0,11048.0,269.0,209.0,927.0,2920.0,560.0,3584.0,6439.0,436.0,8969.0,1113.0
2019,INCOME STATEMENT,Beban Usaha,-436.0,-103.0,-340.0,-314.0,-27797.0,-1919.0,-18813.0,-39286.0,-8440.0,-11306.0,-140.0,-4023.0,-2203.0,-417.0,-158.0,-24796.0,-237.0,-7634.0,-5591.0,-4829.0,-2129.0,-7015.0,-286.0,-218.0,-999.0,-2206.0,-445.0,-1034.0,-2551.0,-372.0,-4553.0,-441.0
2019,INCOME STATEMENT,Laba Usaha,-281.0,-92.0,64.0,33.0,36289.0,96.0,19487.0,43432.0,522.0,3274.0,10.0,2059.0,1797.0,4.0,83.0,36452.0,71.0,4934.0,2577.0,2011.0,82.0,-7015.0,-17.0,-9.0,-72.0,714.0,114.0,2549.0,3888.0,65.0,4416.0,672.0
2019,INCOME STATEMENT,Pendapatan/Beban Lain-lain,22.0,-27.0,-33.0,-9.0,,38.0,-118.0,-68.0,-111.0,2214.0,,-82.0,68.0,,,-10.0,0.0,20.0,22.0,,,-14.0,-8.0,-3.0,-4.0,1.0,-2.0,-41.0,4.0,-1.0,179.0,1.0
2019,INCOME STATEMENT,Laba Sebelum Pajak,-259.0,-119.0,30.0,24.0,36289.0,134.0,19369.0,43364.0,411.0,5488.0,10.0,1978.0,1864.0,4.0,80.0,36441.0,71.0,4954.0,2599.0,2011.0,82.0,4019.0,-25.0,-12.0,-76.0,715.0,112.0,2508.0,3891.0,64.0,4596.0,673.0
2019,INCOME STATEMENT,Beban Pajak Penghasilan,0.0,-3.0,-10.0,-8.0,-7719.0,83.0,-3861.0,-8950.0,-202.0,-1619.0,-3.0,-413.0,-488.0,1.0,-21.0,-7986.0,-20.0,-1311.0,-675.0,-510.0,-75.0,-1027.0,11.0,-5.0,18.0,-187.0,-33.0,-506.0,-952.0,-18.0,-1097.0,-173.0
2019,INCOME STATEMENT,Laba Bersih Tahun Berjalan,-249.0,-122.0,20.0,16.0,28570.0,217.0,15509.0,34414.0,209.0,4241.0,7.0,1564.0,1377.0,5.0,60.0,28456.0,51.0,3643.0,1924.0,1500.0,7.0,2992.0,-14.0,-17.0,-58.0,528.0,79.0,2003.0,2939.0,46.0,3498.0,500.0
2019,INCOME STATEMENT,Jumlah Laba Komprehensif,-240.0,-117.0,37.0,53.0,31138.0,311.0,18384.0,39499.0,557.0,4330.0,13.0,1642.0,1383.0,18.0,64.0,35667.0,54.0,4387.0,2163.0,1585.0,218.0,2978.0,81.0,-14.0,-51.0,556.0,108.0,2558.0,3236.0,50.0,3844.0,484.0
2019,INCOME STATEMENT,Saham Beredar (Share Outstanding),7.11,1.21,25.33,7.07,24.66,11.65,18.65,123.35,10.59,9.77,2.73,9.84,15.0,20.44,4.44,46.67,2.31,25.13,76.22,28.04,16.98,8.15,8.95,6.34,15.8,6.83,16.63,6.96,22.95,4.44,24.09,6.58
2019,INCOME STATEMENT,Earnings per Share (EPS),-35.01,-101.11,0.81,2.25,1158.59,18.57,824.96,278.67,19.76,416.78,2.61,158.42,91.75,0.26,13.45,588.9,22.15,145.04,24.18,53.5,0.4,315.69,-1.54,-2.67,-3.69,77.3,4.75,287.59,128.1,10.32,137.7,75.95
2019,INCOME STATEMENT,Price to Earnings Ratio (PER),-3.88,-12.42,61.73,133.33,28.85,11.9,9.52,15.79,107.29,9.48,329.5,7.55,7.47,692.31,26.62,13.03,14.54,6.65,8.52,23.64,1462.5,10.29,-54.55,-88.39,-16.53,117.71,27.16,20.78,6.6,86.24,9.69,10.93
2019,INCOME STATEMENT,Price to Sales (P/S),1.79,28.8,1.18,1.4,10.64,0.33,2.26,4.27,0.87,1.76,6.63,0.97,1.76,2.62,2.67,3.49,1.14,1.12,1.01,2.76,2.96,1.39,0.34,3.71,0.49,6.96,1.65,5.58,1.44,4.81,1.81,2.24
2019,INCOME STATEMENT,Return on Assets (ROA),-0.0387,-0.09230000000000001,0.0019,0.0008,0.0311,0.0022,0.0182,0.024300000000000002,0.0007000000000000001,0.021,0.0014000000000000002,0.0126,0.0179,0.0002,0.0079,0.0208,0.0067,0.013300000000000001,0.0109,0.009300000000000001,0.0002,0.014199999999999999,-0.0005,-0.0033,-0.0023,0.005699999999999999,0.0042,0.0199,0.0163,0.0034999999999999996,0.015700000000000002,0.013500000000000002
2019,INCOME STATEMENT,Return on Equity (ROE),-0.2069,-0.1791,0.0131,0.0103,0.1641,0.024399999999999998,0.12560000000000002,0.1666,0.0088,0.0906,0.0058,0.13,0.1499,0.0011,0.048600000000000004,0.1343,0.0336,0.0842,0.0702,0.062400000000000004,0.0011,0.0861,-0.0046,-0.0084,-0.0129,0.042800000000000005,0.028300000000000002,0.12890000000000001,0.10619999999999999,0.0313,0.0802,0.0721
