Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2022,BALANCE SHEET,Total Aset,18305.0,16965.0,16862.0,20629.0,1314732.0,89995.0,1029837.0,1865639.0,402148.0,197730.0,20553.0,181241.0,103031.0,-95.33,14943.0,1992545.0,8211.0,306754.0,160814.0,255112.0,47351.0,209170.0,25932.0,10183.0,25438.0,135383.0,25023.0,141750.0,238499.0,22116.0,212432.0,51499.0
2022,BALANCE SHEET,Kas Dan Setara Kas,102.0,10.0,93.0,85.0,21360.0,524.0,13448.0,27407.0,1662.0,2760.0,99.0,3300.0,1988.0,33.0,93.0,27213.0,50.0,5439.0,1525.0,1899.0,386.0,1747.0,52.0,26.0,291.0,342.0,217.0,902.0,1355.0,190.0,1704.0,450.0
2022,BALANCE SHEET,Giro Pada Bank Indonesia,866.0,718.0,1208.0,2830.0,104110.0,4140.0,82922.0,150935.0,25417.0,6918.0,1392.0,13033.0,10787.0,920.0,1096.0,107349.0,676.0,8985.0,9654.0,20173.0,4132.0,10215.0,1507.0,406.0,2938.0,8645.0,1481.0,8692.0,5081.0,1039.0,7205.0,2245.0
2022,BALANCE SHEET,Penempatan Pada Bank Indonesia,2671.0,625.0,1815.0,800.0,31377.0,12181.0,51569.0,70400.0,12976.0,7733.0,2841.0,7155.0,6913.0,1033.0,656.0,95321.0,365.0,14870.0,2526.0,34271.0,4803.0,21888.0,858.0,529.0,1378.0,9816.0,624.0,9164.0,7337.0,1625.0,7191.0,1416.0
2022,BALANCE SHEET,Pinjaman Yang Diberikan,7849.0,9158.0,9953.0,2874.0,660989.0,48957.0,595854.0,990951.0,252553.0,114599.0,9512.0,106708.0,44878.0,9256.0,8732.0,1107987.0,3732.0,177605.0,96703.0,126826.0,13380.0,143423.0,15286.0,7930.0,9705.0,92774.0,16233.0,69717.0,130258.0,12330.0,123270.0,39454.0
2022,BALANCE SHEET,Aset Tetap,148.0,144.0,32.0,687.0,24709.0,3396.0,26549.0,55216.0,6354.0,1926.0,102.0,4563.0,1284.0,275.0,426.0,56541.0,800.0,9744.0,3444.0,3290.0,1508.0,2119.0,471.0,114.0,2078.0,2092.0,733.0,6367.0,3763.0,304.0,10177.0,368.0
2022,BALANCE SHEET,Simpanan Nasabah,8380.0,7748.0,13155.0,14054.0,1030452.0,51962.0,769269.0,1307884.0,297100.0,124960.0,15463.0,122019.0,79926.0,10605.0,10918.0,1295576.0,4972.0,227189.0,105706.0,195795.0,32397.0,105169.0,19372.0,5369.0,20325.0,114870.0,17947.0,102950.0,176085.0,15076.0,141844.0,28791.0
2022,BALANCE SHEET,Pinjaman yang Diterima,4592.0,,,,1317.0,11200.0,35654.0,79371.0,24821.0,4428.0,,17534.0,631.0,1000.0,,63473.0,,3425.0,9950.0,0.0,,44922.0,,,,800.0,,1856.0,4728.0,,2144.0,11835.0
2022,BALANCE SHEET,Total Liabilitas,14136.0,8702.0,14150.0,17341.0,1093550.0,78779.0,889639.0,1562244.0,376239.0,150251.0,17265.0,166495.0,91586.0,12064.0,11804.0,1740299.0,5135.0,261478.0,131280.0,217495.0,40066.0,169745.0,22232.0,6631.0,21433.0,121526.0,18824.0,121117.0,204288.0,20244.0,161716.0,41569.0
2022,BALANCE SHEET,Total Ekuitas,4168.0,8264.0,2712.0,3288.0,221182.0,11217.0,140198.0,303395.0,25909.0,47478.0,3288.0,14746.0,11446.0,4653.0,3153.0,252245.0,3077.0,45276.0,29534.0,37617.0,7285.0,39413.0,3700.0,3552.0,4004.0,13857.0,6199.0,20634.0,34211.0,1873.0,50716.0,9931.0
2022,BALANCE SHEET,Price to Book Value (PBV),0.6,6.24,1.2,0.8,4.77,0.62,1.27,2.5,0.55,0.57,7.2,0.96,0.93,0.45,2.98,2.02,1.02,0.66,0.6,0.98,2.29,0.59,0.46,0.82,0.36,0.44,0.49,3.0,0.5,1.35,0.78,0.49
2022,BALANCE SHEET,Book Value Per Share (BVPS),150.75,596.39,84.18,164.76,1792.89,165.29,7282.87,1974.77,2446.59,4792.9,553.82,1402.76,762.27,227.7,365.72,4921.69,908.14,1798.21,381.2,1039.69,369.49,4528.92,233.49,208.5,198.01,1171.08,163.48,1757.42,1490.97,406.89,1967.85,1159.02
2022,BALANCE SHEET,Tangible Book Value Per Share,149.75,532.34,83.66,164.76,1780.18,162.32,7282.87,1974.77,2446.59,4615.69,553.82,1402.76,762.27,224.9,364.86,4812.54,904.28,1715.57,378.28,1019.38,369.49,4396.79,233.33,206.65,196.47,1171.08,158.47,1757.42,1490.97,386.11,1950.17,954.7
2022,BALANCE SHEET,Asset Turnover,0.05,0.1,0.07,0.03,0.07,0.05,0.06,0.09,0.07,0.09,0.07,0.08,0.07,0.05,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.08,0.07,0.08,0.06,0.06,0.05,0.07,0.06,0.05,0.07,0.06
2022,INCOME STATEMENT,Total Pendapatan,787.0,1500.0,1154.0,625.0,88825.0,4129.0,60880.0,160812.0,25907.0,17393.0,1173.0,13636.0,6883.0,864.0,951.0,126762.0,528.0,19114.0,10400.0,14325.0,3298.0,15900.0,1705.0,702.0,1442.0,7715.0,1323.0,9069.0,12715.0,1162.0,13906.0,2958.0
2022,INCOME STATEMENT,Total Beban Pokok Penjualan,-379.0,-147.0,-507.0,-1020.0,-8252.0,-3079.0,-18008.0,-34637.0,-10910.0,-3273.0,-614.0,-5228.0,-1966.0,-432.0,-530.0,-36391.0,-180.0,-5638.0,-3192.0,-4058.0,-766.0,-4221.0,-972.0,-235.0,-491.0,-5894.0,-519.0,-3200.0,-3975.0,-502.0,-3957.0,-1065.0
2022,INCOME STATEMENT,Laba Kotor,408.0,1353.0,648.0,-395.0,80573.0,1050.0,42872.0,126174.0,14997.0,14120.0,559.0,8408.0,4917.0,432.0,421.0,90371.0,348.0,13476.0,7209.0,10268.0,2533.0,11678.0,733.0,467.0,951.0,1821.0,804.0,5869.0,8741.0,659.0,9949.0,1893.0
2022,INCOME STATEMENT,Beban Usaha,-315.0,-1340.0,-495.0,447.0,-30106.0,-6106.0,-19973.0,-61868.0,-11182.0,-9529.0,-356.0,-5559.0,-2976.0,-833.0,-271.0,-34203.0,-300.0,-6908.0,-5153.0,-7654.0,-2255.0,-7021.0,-319.0,-448.0,-888.0,-1768.0,-633.0,-868.0,-4527.0,-499.0,-5876.0,-780.0
2022,INCOME STATEMENT,Laba Usaha,93.0,13.0,153.0,52.0,50467.0,-5057.0,22899.0,64306.0,3815.0,4591.0,203.0,2849.0,1941.0,-401.0,150.0,56168.0,47.0,6568.0,2056.0,2614.0,277.0,-7021.0,414.0,19.0,63.0,53.0,171.0,5002.0,4214.0,160.0,4073.0,1113.0
2022,INCOME STATEMENT,Pendapatan/Beban Lain-lain,2.0,8.0,1.0,-11.0,,-89.0,-212.0,291.0,61.0,-187.0,,-13.0,89.0,,,210.0,3.0,11.0,-16.0,,,0.0,-57.0,0.0,6.0,1.0,5.0,27.0,4.0,-26.0,16.0,0.0
2022,INCOME STATEMENT,Laba Sebelum Pajak,95.0,20.0,154.0,41.0,50467.0,-5146.0,22687.0,64597.0,3876.0,4405.0,203.0,2836.0,2030.0,-401.0,151.0,56378.0,50.0,6579.0,2040.0,2614.0,277.0,4657.0,357.0,19.0,69.0,54.0,176.0,5028.0,4218.0,134.0,4089.0,1113.0
2022,INCOME STATEMENT,Beban Pajak Penghasilan,8.0,-5.0,-102.0,-9.0,-9711.0,113.0,-4205.0,-13188.0,-831.0,-975.0,-46.0,-590.0,-487.0,,-36.0,-11425.0,-11.0,-1483.0,-507.0,-601.0,-56.0,-1028.0,-131.0,-6.0,-14.0,-28.0,-40.0,-975.0,-891.0,-30.0,-816.0,-253.0
2022,INCOME STATEMENT,Laba Bersih Tahun Berjalan,103.0,16.0,53.0,32.0,40756.0,-5033.0,18482.0,51408.0,3045.0,3430.0,157.0,2245.0,1543.0,-401.0,115.0,44952.0,39.0,5097.0,1533.0,2013.0,221.0,3630.0,226.0,13.0,55.0,26.0,136.0,4053.0,3327.0,104.0,3273.0,861.0
2022,INCOME STATEMENT,Jumlah Laba Komprehensif,77.0,14.0,43.0,164.0,37433.0,-4989.0,14656.0,48569.0,1984.0,2880.0,120.0,1782.0,1318.0,-373.0,114.0,45347.0,24.0,4193.0,1151.0,1311.0,-74.0,3475.0,156.0,14.0,50.0,-122.0,118.0,4289.0,2388.0,73.0,2650.0,832.0
2022,INCOME STATEMENT,Saham Beredar (Share Outstanding),27.65,13.86,32.22,19.95,123.28,67.89,18.65,151.56,10.59,9.77,5.94,10.52,15.02,20.44,8.62,46.67,3.39,25.13,76.22,36.18,19.72,8.15,15.85,17.04,20.22,11.83,37.92,11.74,22.95,4.6,24.09,8.57
2022,INCOME STATEMENT,Earnings per Share (EPS),3.74,1.15,1.63,1.61,330.45,-74.06,981.95,337.63,287.54,337.88,26.45,219.02,102.75,-19.61,13.33,882.23,11.49,200.62,19.3,55.65,11.22,379.88,14.27,0.78,2.72,2.2,3.59,345.18,144.99,22.56,126.28,100.44
2022,INCOME STATEMENT,Price to Earnings Ratio (PER),24.06,3234.78,61.96,81.37,25.87,-1.38,9.39,14.63,4.69,8.08,150.85,6.14,6.91,-5.2,81.77,11.25,80.5,5.91,11.81,18.24,75.31,6.98,7.5,217.95,26.1,236.36,22.28,15.28,5.14,24.38,12.2,5.68
2022,INCOME STATEMENT,Price to Sales (P/S),3.16,34.35,2.82,4.18,11.87,1.68,2.83,4.66,0.55,1.53,20.2,1.04,1.55,2.41,9.88,3.65,5.94,1.56,1.67,2.56,5.05,1.36,0.99,4.13,1.0,0.8,2.29,6.83,1.34,2.18,2.67,1.65
2022,INCOME STATEMENT,Return on Assets (ROA),0.005699999999999999,0.0009,0.0031,0.0016,0.031,-0.0559,0.0178,0.0274,0.0076,0.0167,0.0076,0.0127,0.015,-0.024,0.0077,0.0207,0.004699999999999999,0.016399999999999998,0.0091,0.0079,0.004699999999999999,0.0148,0.0087,0.0013,0.0022,0.0002,0.0054,0.0286,0.0139,0.004699999999999999,0.0143,0.0167
2022,INCOME STATEMENT,Return on Equity (ROE),0.0248,0.0019,0.0194,0.0098,0.1843,-0.44799999999999995,0.1348,0.171,0.1175,0.0705,0.0478,0.1561,0.1348,-0.0861,0.0365,0.1793,0.0127,0.1116,0.0506,0.0535,0.0304,0.0839,0.0611,0.0037,0.0137,0.0019,0.0219,0.19640000000000002,0.09720000000000001,0.0555,0.0642,0.0867
