Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2015,INCOME STATEMENT,Laba Sebelum Pajak,6.0,0.0,11.0,264.0,22657.0,1179.0,11466.0,32494.0,2542.0,3282.0,21.0,1766.0,1261.0,209.0,55.0,26369.0,78.0,570.0,1545.0,294.0,239.0,2433.0,94.0,18.0,84.0,878.0,97.0,1239.0,2001.0,23.0,2458.0,362.0
2015,INCOME STATEMENT,Beban Pajak Penghasilan,-3.0,0.0,-3.0,-29.0,-4621.0,-214.0,-2326.0,-7083.0,-691.0,-812.0,-4.0,-385.0,-377.0,-53.0,-14.0,-5217.0,-21.0,-142.0,-401.0,-46.0,-54.0,-680.0,0.0,-4.0,-13.0,-226.0,-29.0,-186.0,-501.0,-5.0,-890.0,-97.0
2015,INCOME STATEMENT,Laba Bersih Tahun Berjalan,4.0,0.0,8.0,235.0,18036.0,964.0,9141.0,25411.0,1851.0,2469.0,17.0,1381.0,885.0,156.0,40.0,21152.0,57.0,428.0,1144.0,247.0,185.0,1753.0,94.0,14.0,71.0,652.0,67.0,1053.0,1501.0,18.0,1568.0,265.0
2015,INCOME STATEMENT,Jumlah Laba Komprehensif,4.0,2.0,68.0,225.0,17692.0,947.0,20863.0,24872.0,1811.0,2538.0,17.0,1370.0,885.0,159.0,223.0,20447.0,645.0,232.0,1205.0,1896.0,487.0,1894.0,354.0,14.0,75.0,658.0,68.0,4648.0,1468.0,7.0,7744.0,257.0
2015,INCOME STATEMENT,Saham Beredar (Share Outstanding),5.23,0.96,19.13,6.4,24.66,9.09,18.65,24.67,10.58,9.58,2.1,9.7,14.92,8.76,3.85,23.33,2.31,25.13,67.75,11.88,14.15,5.84,7.14,2.25,13.09,4.3,6.54,6.96,11.47,4.31,24.09,5.21
2015,INCOME STATEMENT,Earnings per Share (EPS),0.75,-0.32,0.43,36.7,730.83,105.7,486.18,1029.53,174.91,249.7,8.04,142.02,59.29,17.82,10.44,871.5,24.65,17.02,16.81,20.79,13.08,291.4,13.18,6.23,5.45,151.55,10.31,151.18,130.82,4.22,58.41,50.89
2015,INCOME STATEMENT,Price to Earnings Ratio (PER),112.0,0.0,162.79,5.59,18.2,6.56,10.26,11.1,7.4,12.82,32.59,5.37,7.37,14.93,38.31,10.61,7.71,34.96,10.17,47.76,30.12,8.24,7.97,17.66,11.74,14.79,23.67,20.39,9.75,107.11,14.04,21.4
2015,INCOME STATEMENT,Price to Sales (P/S),1.08,0.0,1.41,1.17,5.7,0.76,2.31,3.3,0.92,1.27,2.44,0.73,1.39,1.14,3.14,2.66,0.66,0.67,0.83,0.67,2.34,1.08,0.37,1.33,0.35,1.93,1.59,3.32,1.59,3.93,1.17,3.66
2015,INCOME STATEMENT,Return on Assets (ROA),0.0009,-0.0004,0.0007000000000000001,0.019299999999999998,0.030299999999999997,0.0102,0.0178,0.028900000000000002,0.0108,0.0127,0.008100000000000001,0.0155,0.0207,0.0060999999999999995,0.0075,0.0223,0.0087,0.0018,0.0072,0.0014000000000000002,0.0066,0.021,0.004,0.0068000000000000005,0.0028000000000000004,0.0138,0.0067,0.0154,0.0125,0.0027,0.0077,0.0132
2015,INCOME STATEMENT,Return on Equity (ROE),0.0069,-0.0029,0.0048,0.2231,0.2016,0.12789999999999999,0.1186,0.22510000000000002,0.1335,0.0705,0.0528,0.17850000000000002,0.1405,0.0644,0.047400000000000005,0.17370000000000002,0.0462,0.0149,0.0735,0.0131,0.050499999999999996,0.12539999999999998,0.044500000000000005,0.032400000000000005,0.0258,0.1422,0.04769999999999999,0.09140000000000001,0.0915,0.015300000000000001,0.0496,0.0641
