Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2016,BALANCE SHEET,Book Value Per Share (BVPS),108.92,122.09,90.39,186.85,4560.25,1046.16,4673.65,5935.4,1806.47,3750.07,177.14,993.35,482.41,397.15,250.17,6448.03,561.33,1361.11,280.7,863.46,293.43,2711.84,332.83,198.26,280.09,1433.83,144.08,1761.36,1700.27,300.09,1312.49,846.59
2016,BALANCE SHEET,Tangible Book Value Per Share,107.64,122.09,89.45,186.85,4560.25,1019.42,4673.65,5935.4,1806.47,3596.65,177.14,993.35,482.41,392.45,250.17,6364.22,560.64,1302.13,277.01,844.97,293.43,2603.04,332.19,198.26,275.92,1433.83,132.65,1761.36,1700.27,298.86,1312.08,494.2
2016,BALANCE SHEET,Asset Turnover,0.09,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.09,0.12,0.11,0.11,0.11,0.08,0.1,0.09,0.1,0.09,0.08,0.09,0.1,0.16,0.09,0.09,0.09,0.11,0.1,0.09,0.08,0.07,0.09,0.08
2016,INCOME STATEMENT,Total Pendapatan,375.0,77.0,1061.0,1238.0,59830.0,9409.0,49365.0,97263.0,17139.0,22483.0,242.0,10678.0,4904.0,2049.0,523.0,86088.0,717.0,21325.0,13546.0,15692.0,2881.0,13695.0,2161.0,195.0,2268.0,6029.0,1067.0,6152.0,10204.0,560.0,17447.0,1774.0
2016,INCOME STATEMENT,Total Beban Pokok Penjualan,-243.0,-44.0,-694.0,-878.0,-10351.0,-5816.0,-18029.0,-29622.0,-8975.0,-8083.0,-138.0,-4599.0,-1446.0,-1532.0,-292.0,-31610.0,-385.0,-9231.0,-6939.0,-8566.0,-1136.0,-4841.0,-1857.0,-122.0,-1263.0,-3611.0,-590.0,-2664.0,-4811.0,-270.0,-9004.0,-868.0
2016,INCOME STATEMENT,Laba Kotor,132.0,33.0,367.0,360.0,49480.0,3593.0,31337.0,67640.0,8164.0,14400.0,104.0,6079.0,3458.0,516.0,232.0,54478.0,333.0,12094.0,6608.0,7125.0,1745.0,8854.0,304.0,74.0,1006.0,2418.0,477.0,3488.0,5393.0,290.0,8443.0,905.0
2016,INCOME STATEMENT,Beban Usaha,-125.0,-70.0,-314.0,11.0,-23641.0,-2203.0,-17107.0,-33676.0,-4811.0,-9466.0,-81.0,-4558.0,-2006.0,-1379.0,-140.0,-35865.0,-227.0,-9340.0,-4022.0,-15759.0,-1251.0,-6244.0,-218.0,-56.0,-905.0,-1378.0,-401.0,-2017.0,-3051.0,-247.0,-5236.0,-491.0
2016,INCOME STATEMENT,Laba Usaha,6.0,-37.0,53.0,372.0,25839.0,1390.0,14229.0,33965.0,3352.0,4934.0,23.0,1520.0,1452.0,-863.0,92.0,18613.0,105.0,2754.0,2585.0,-8634.0,494.0,-6244.0,85.0,18.0,101.0,1039.0,76.0,1471.0,2342.0,43.0,3207.0,414.0
2016,INCOME STATEMENT,Pendapatan/Beban Lain-lain,,-1.0,-40.0,-7.0,,-32.0,74.0,9.0,-22.0,-541.0,,-56.0,1.0,-3.0,,-40.0,1.0,97.0,25.0,,,-5.0,8.0,0.0,-9.0,48.0,4.0,75.0,9.0,-4.0,99.0,6.0
2016,INCOME STATEMENT,Laba Sebelum Pajak,6.0,-38.0,13.0,365.0,25839.0,1357.0,14303.0,33974.0,3330.0,4393.0,23.0,1464.0,1452.0,-866.0,92.0,18573.0,106.0,2851.0,2611.0,-8634.0,494.0,2605.0,93.0,17.0,92.0,1087.0,79.0,1545.0,2351.0,39.0,3306.0,419.0
2016,INCOME STATEMENT,Beban Pajak Penghasilan,-3.0,5.0,-4.0,-33.0,-5207.0,-267.0,-2893.0,-7746.0,-711.0,-1600.0,-5.0,-311.0,-424.0,216.0,-24.0,-3923.0,-28.0,-769.0,-676.0,2151.0,-123.0,-729.0,7.0,-4.0,-20.0,-267.0,-57.0,-387.0,-561.0,-9.0,-788.0,-110.0
2016,INCOME STATEMENT,Laba Bersih Tahun Berjalan,3.0,-33.0,9.0,332.0,20632.0,1091.0,11410.0,26228.0,2619.0,2793.0,18.0,1153.0,1028.0,-650.0,68.0,14650.0,79.0,2082.0,1967.0,-6483.0,371.0,1876.0,100.0,13.0,73.0,820.0,22.0,1158.0,1790.0,30.0,2518.0,310.0
2016,INCOME STATEMENT,Jumlah Laba Komprehensif,3.0,-35.0,10.0,437.0,27405.0,2291.0,12333.0,41380.0,5632.0,2834.0,17.0,2741.0,1543.0,-647.0,66.0,40345.0,77.0,5528.0,3529.0,-6519.0,367.0,2598.0,170.0,13.0,1361.0,1567.0,22.0,1275.0,3095.0,43.0,3388.0,317.0
2016,INCOME STATEMENT,Saham Beredar (Share Outstanding),5.26,1.21,20.58,7.04,24.66,9.09,18.65,24.67,10.59,9.58,2.73,9.7,14.95,8.76,4.44,23.33,2.31,25.13,67.75,22.34,15.25,5.84,7.89,2.25,15.8,4.92,16.63,6.96,11.47,4.44,24.09,5.21
2016,INCOME STATEMENT,Earnings per Share (EPS),0.64,-27.63,0.45,47.17,835.76,119.58,608.02,1061.88,247.3,278.52,6.69,119.06,68.8,-74.26,15.34,591.71,34.1,82.83,28.76,-290.2,24.3,300.0,12.72,5.81,4.61,166.73,1.33,166.29,156.01,6.83,99.86,59.45
2016,INCOME STATEMENT,Price to Earnings Ratio (PER),142.19,-2.35,151.11,4.37,18.55,5.29,9.09,10.99,7.04,13.32,32.88,28.74,8.28,-3.93,27.38,19.56,5.87,10.2,11.82,-1.9,35.8,8.8,8.41,40.45,15.84,23.12,111.28,14.43,13.27,111.27,7.51,19.18
2016,INCOME STATEMENT,Price to Sales (P/S),1.28,1.02,1.32,1.17,6.39,0.61,2.09,2.96,1.08,1.58,2.48,3.11,1.74,1.25,3.57,3.14,0.64,1.0,1.7,0.79,4.61,1.13,0.39,2.71,0.51,3.15,2.31,2.72,2.33,6.02,1.04,3.35
2016,INCOME STATEMENT,Return on Assets (ROA),0.0008,-0.043,0.0007000000000000001,0.023399999999999997,0.0304,0.0103,0.018799999999999997,0.026099999999999998,0.012199999999999999,0.015300000000000001,0.0077,0.0113,0.0239,-0.026699999999999998,0.0124,0.013300000000000001,0.0111,0.0086,0.011699999999999999,-0.0392,0.011899999999999999,0.0192,0.0039000000000000003,0.005699999999999999,0.0028000000000000004,0.013500000000000002,0.0018,0.016399999999999998,0.013000000000000001,0.0034000000000000002,0.0121,0.0137
2016,INCOME STATEMENT,Return on Equity (ROE),0.0059,-0.2263,0.005,0.2525,0.1833,0.1143,0.1301,0.1789,0.1369,0.07429999999999999,0.0378,0.1199,0.1426,-0.187,0.0613,0.09179999999999999,0.060700000000000004,0.060899999999999996,0.1025,-0.3361,0.0828,0.1106,0.0382,0.029300000000000003,0.0165,0.11630000000000001,0.009300000000000001,0.0944,0.09179999999999999,0.022799999999999997,0.0761,0.0702
