Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2017,BALANCE SHEET,Total Aset,3893.0,837.0,10706.0,16349.0,750320.0,106443.0,709330.0,1126248.0,261365.0,178257.0,3123.0,114980.0,51519.0,-16.4,6055.0,1124701.0,7015.0,266305.0,173253.0,148328.0,30404.0,95490.0,28826.0,2535.0,27727.0,74746.0,15789.0,82297.0,153774.0,11018.0,213542.0,27087.0
2017,BALANCE SHEET,Kas Dan Setara Kas,22.0,13.0,122.0,69.0,16754.0,678.0,11578.0,24798.0,1028.0,2546.0,37.0,2513.0,1674.0,48.0,59.0,24269.0,38.0,3896.0,1327.0,1940.0,586.0,1497.0,72.0,15.0,427.0,171.0,187.0,1037.0,990.0,183.0,1169.0,232.0
2017,BALANCE SHEET,Giro Pada Bank Indonesia,224.0,56.0,604.0,1110.0,43473.0,4618.0,32701.0,58155.0,12555.0,7556.0,141.0,5846.0,3618.0,1985.0,320.0,50188.0,377.0,11523.0,9135.0,8542.0,1881.0,5098.0,1769.0,142.0,1577.0,4299.0,992.0,4797.0,8906.0,718.0,10496.0,2147.0
2017,BALANCE SHEET,Penempatan Pada Bank Indonesia,331.0,,1118.0,2513.0,18970.0,9563.0,28593.0,55106.0,24698.0,5199.0,399.0,17689.0,8946.0,2433.0,63.0,74601.0,830.0,13314.0,3778.0,6294.0,2639.0,8506.0,2115.0,408.0,553.0,7146.0,1553.0,7170.0,4836.0,2402.0,5706.0,841.0
2017,BALANCE SHEET,Pinjaman Yang Diberikan,2753.0,466.0,6784.0,7115.0,454265.0,70480.0,426790.0,689559.0,178978.0,94046.0,1429.0,70454.0,30360.0,13543.0,4513.0,678293.0,4483.0,174421.0,111809.0,90021.0,18365.0,65307.0,15577.0,1380.0,18068.0,55349.0,10019.0,34749.0,102190.0,4864.0,128652.0,18650.0
2017,BALANCE SHEET,Aset Tetap,21.0,67.0,55.0,328.0,16869.0,2755.0,22805.0,24746.0,4837.0,2288.0,9.0,2925.0,944.0,152.0,444.0,36619.0,734.0,7627.0,2631.0,2461.0,1139.0,1660.0,528.0,108.0,2066.0,1304.0,782.0,5496.0,2446.0,61.0,9688.0,366.0
2017,BALANCE SHEET,Simpanan Nasabah,3285.0,671.0,9028.0,14109.0,581115.0,88586.0,492748.0,841656.0,177091.0,101897.0,1893.0,81222.0,39845.0,19926.0,4656.0,749584.0,5516.0,189317.0,121292.0,111288.0,23607.0,62864.0,20775.0,1982.0,22276.0,62633.0,12713.0,61283.0,113441.0,9479.0,145671.0,16929.0
2017,BALANCE SHEET,Pinjaman yang Diterima,,,,,3041.0,847.0,44722.0,29403.0,7991.0,9794.0,,2678.0,1297.0,,,35895.0,,5810.0,5054.0,36.0,,5243.0,,,,669.0,,136.0,,,4480.0,2035.0
2017,BALANCE SHEET,Total Liabilitas,3328.0,698.0,9454.0,14941.0,618918.0,99684.0,608427.0,958901.0,239702.0,139085.0,1919.0,104875.0,43703.0,20645.0,4893.0,954695.0,5652.0,229354.0,152478.0,126818.0,25560.0,78289.0,25979.0,2077.0,23219.0,66202.0,13345.0,69232.0,131990.0,9627.0,177253.0,20980.0
2017,BALANCE SHEET,Total Ekuitas,564.0,139.0,1253.0,1408.0,131402.0,6759.0,100903.0,167347.0,21663.0,39172.0,1204.0,10105.0,7816.0,3990.0,1162.0,170006.0,1363.0,36951.0,20775.0,21511.0,4844.0,17201.0,2846.0,458.0,4508.0,8543.0,2444.0,13065.0,21784.0,1392.0,36289.0,6107.0
2017,BALANCE SHEET,Price to Book Value (PBV),2.14,0.59,0.87,1.08,4.11,0.79,1.87,2.69,1.75,1.72,2.25,2.33,1.36,1.02,1.5,2.24,0.45,0.92,0.87,0.81,2.79,0.87,0.72,1.34,0.28,2.71,1.46,1.68,0.99,3.06,0.81,0.98
2017,BALANCE SHEET,Book Value Per Share (BVPS),107.33,115.28,58.91,200.07,5325.63,741.47,5286.83,1351.88,2045.65,4033.56,441.9,1037.97,521.96,234.82,261.54,3572.55,589.97,1470.26,302.06,767.07,314.93,2830.25,328.26,203.59,285.38,1736.69,146.94,1876.08,1898.81,313.65,1410.76,908.79
2017,BALANCE SHEET,Tangible Book Value Per Share,106.03,115.28,57.76,200.07,5325.63,714.03,5286.83,1351.88,2045.65,3869.83,441.9,1037.97,521.96,232.63,261.54,3521.09,589.71,1408.98,298.58,749.76,314.93,2698.57,327.56,203.59,281.67,1736.69,135.51,1876.08,1898.81,311.12,1410.76,634.36
2017,BALANCE SHEET,Asset Turnover,0.09,0.1,0.09,0.08,0.09,0.09,0.08,0.1,0.08,0.12,0.09,0.11,0.1,0.07,0.09,0.08,0.1,0.08,0.09,0.08,0.1,0.15,0.08,0.08,0.09,0.1,0.08,0.08,0.08,0.06,0.08,0.08
2017,INCOME STATEMENT,Total Pendapatan,359.0,77.0,1022.0,1290.0,64156.0,9623.0,55049.0,106688.0,19272.0,21837.0,248.0,11488.0,4890.0,1644.0,496.0,89827.0,678.0,20403.0,14803.0,12432.0,3107.0,14046.0,2293.0,199.0,2399.0,6984.0,1147.0,6394.0,11037.0,621.0,17483.0,1990.0
2017,INCOME STATEMENT,Total Beban Pokok Penjualan,-232.0,-48.0,-677.0,-923.0,-11944.0,-6490.0,-21344.0,-33297.0,-9931.0,-7073.0,-123.0,-5195.0,-1405.0,-1394.0,-267.0,-35034.0,-332.0,-8000.0,-7101.0,-5974.0,-1182.0,-4524.0,-1835.0,-124.0,-1214.0,-4384.0,-573.0,-2885.0,-4998.0,-273.0,-8832.0,-904.0
2017,INCOME STATEMENT,Laba Kotor,127.0,30.0,345.0,368.0,52212.0,3133.0,33705.0,73391.0,9341.0,14764.0,126.0,6293.0,3485.0,249.0,229.0,54792.0,346.0,12403.0,7702.0,6458.0,1925.0,9522.0,458.0,75.0,1185.0,2600.0,575.0,3509.0,6039.0,348.0,8651.0,1087.0
2017,INCOME STATEMENT,Beban Usaha,-135.0,-42.0,-1262.0,-244.0,-23054.0,-3012.0,-16483.0,-36585.0,-5449.0,-9179.0,-101.0,-4592.0,-1842.0,-1197.0,-137.0,-27622.0,-225.0,-8297.0,-5198.0,-5506.0,-1518.0,-7543.0,-320.0,-63.0,-1082.0,-1697.0,-501.0,-1905.0,-3162.0,-297.0,-5752.0,-498.0
2017,INCOME STATEMENT,Laba Usaha,-7.0,-12.0,-917.0,123.0,29159.0,122.0,17223.0,36806.0,3892.0,5586.0,24.0,1701.0,1643.0,-948.0,92.0,27170.0,121.0,4107.0,2504.0,951.0,407.0,-7543.0,138.0,12.0,103.0,903.0,74.0,1604.0,2878.0,50.0,2899.0,588.0
2017,INCOME STATEMENT,Pendapatan/Beban Lain-lain,,0.0,11.0,-9.0,,0.0,-57.0,216.0,-30.0,-218.0,,-69.0,-6.0,-4.0,,-13.0,1.0,48.0,15.0,,,-42.0,38.0,1.0,-16.0,8.0,2.0,45.0,0.0,-5.0,65.0,7.0
2017,INCOME STATEMENT,Laba Sebelum Pajak,-7.0,-12.0,-906.0,115.0,29159.0,122.0,17165.0,37022.0,3862.0,5367.0,24.0,1632.0,1637.0,-951.0,93.0,27157.0,122.0,4155.0,2520.0,951.0,407.0,1937.0,176.0,13.0,87.0,910.0,75.0,1649.0,2878.0,45.0,2963.0,595.0
2017,INCOME STATEMENT,Beban Pajak Penghasilan,-1.0,4.0,221.0,-29.0,-5838.0,14.0,-3395.0,-7978.0,-834.0,-1539.0,-6.0,-421.0,-478.0,161.0,-24.0,-5714.0,-33.0,-1177.0,-659.0,-203.0,-89.0,-515.0,-40.0,-3.0,-19.0,-235.0,-25.0,-349.0,-702.0,-10.0,-955.0,-157.0
2017,INCOME STATEMENT,Laba Bersih Tahun Berjalan,-8.0,-9.0,-685.0,86.0,23321.0,136.0,13771.0,29044.0,3027.0,3828.0,18.0,1211.0,1159.0,-790.0,69.0,21443.0,90.0,2978.0,1861.0,748.0,319.0,1422.0,136.0,10.0,68.0,675.0,50.0,1300.0,2176.0,35.0,2008.0,439.0
2017,INCOME STATEMENT,Jumlah Laba Komprehensif,-8.0,-8.0,-676.0,93.0,24076.0,175.0,15618.0,30877.0,3057.0,3709.0,26.0,1295.0,1220.0,-790.0,51.0,23321.0,86.0,2986.0,1892.0,726.0,336.0,1408.0,220.0,12.0,83.0,690.0,50.0,1378.0,2278.0,60.0,1950.0,432.0
2017,INCOME STATEMENT,Saham Beredar (Share Outstanding),5.26,1.21,21.26,7.04,24.66,9.09,18.65,123.35,10.59,9.58,2.73,9.7,14.97,16.99,4.44,46.67,2.31,25.13,67.75,28.04,15.38,5.84,8.67,2.25,15.8,4.92,16.63,6.96,11.47,4.44,24.09,6.72
2017,INCOME STATEMENT,Earnings per Share (EPS),-1.58,-7.24,-32.23,12.24,945.45,14.89,730.16,235.08,285.88,384.11,6.73,125.0,77.42,-46.48,15.64,442.28,38.77,118.48,26.63,26.69,20.73,209.05,15.69,4.48,4.31,137.3,3.0,186.69,189.65,7.88,100.15,65.29
2017,INCOME STATEMENT,Price to Earnings Ratio (PER),-145.57,-9.39,-1.58,17.65,23.16,39.22,13.56,15.48,12.49,18.09,147.85,19.38,9.17,-5.16,25.06,18.09,6.91,11.39,9.91,23.42,42.45,11.77,15.04,60.94,18.56,34.32,71.33,16.84,9.89,121.83,11.38,13.63
2017,INCOME STATEMENT,Price to Sales (P/S),3.37,1.06,1.06,1.18,8.42,0.55,3.35,4.21,1.96,3.05,10.93,2.04,2.17,2.48,3.51,4.16,0.91,1.66,1.21,1.41,4.36,1.02,0.89,3.09,0.53,3.32,3.1,3.42,1.95,6.87,1.57,3.0
2017,INCOME STATEMENT,Return on Assets (ROA),-0.0021,-0.0104,-0.064,0.0053,0.0311,0.0013,0.0192,0.025699999999999997,0.0116,0.0207,0.0059,0.0105,0.0225,-0.0321,0.0115,0.0184,0.0128,0.011200000000000002,0.0104,0.005,0.0105,0.0128,0.004699999999999999,0.004,0.0025,0.009000000000000001,0.0032,0.0158,0.0141,0.0032,0.0113,0.016200000000000003
2017,INCOME STATEMENT,Return on Equity (ROE),-0.0147,-0.06280000000000001,-0.547,0.061200000000000004,0.1775,0.020099999999999996,0.1381,0.1739,0.1398,0.09519999999999999,0.0152,0.1204,0.1483,-0.1979,0.059800000000000006,0.12380000000000001,0.06570000000000001,0.0806,0.0882,0.0348,0.0658,0.0739,0.0478,0.022000000000000002,0.0151,0.0791,0.0204,0.09949999999999999,0.0999,0.025099999999999997,0.071,0.0718
