Year,Section,Metric,AGRS,ARTO,BABP,BACA,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BINA,BJBR,BJTM,BKSW,BMAS,BMRI,BNBA,BNGA,BNII,BNLI,BSIM,BTPN,BVIC,DNAR,INPC,MAYA,MCOR,MEGA,NISP,NOBU,PNBN,SDRA
2020,BALANCE SHEET,Total Aset,9854.0,2180.0,11653.0,20224.0,1075570.0,79939.0,891337.0,1511805.0,361208.0,200890.0,8438.0,140934.0,83619.0,-214.54,10111.0,1541965.0,7638.0,280944.0,173224.0,197726.0,44612.0,183166.0,26221.0,6275.0,30527.0,92518.0,25236.0,112203.0,206297.0,13738.0,218067.0,38054.0
2020,BALANCE SHEET,Kas Dan Setara Kas,50.0,11.0,96.0,92.0,24322.0,600.0,17324.0,32162.0,1429.0,2838.0,80.0,3689.0,2512.0,37.0,95.0,26225.0,52.0,4777.0,1538.0,1795.0,630.0,2433.0,62.0,19.0,287.0,291.0,189.0,969.0,1121.0,150.0,1871.0,394.0
2020,BALANCE SHEET,Giro Pada Bank Indonesia,299.0,126.0,412.0,651.0,27482.0,1406.0,35066.0,51531.0,11108.0,2186.0,158.0,8046.0,3660.0,518.0,246.0,52239.0,243.0,6222.0,5050.0,5013.0,1623.0,5617.0,613.0,94.0,926.0,2170.0,808.0,2191.0,2260.0,290.0,2381.0,1116.0
2020,BALANCE SHEET,Penempatan Pada Bank Indonesia,1698.0,301.0,825.0,2599.0,47451.0,3680.0,61329.0,66522.0,19830.0,7304.0,1742.0,5816.0,6884.0,1684.0,691.0,82396.0,450.0,13334.0,13030.0,18661.0,1905.0,17004.0,1692.0,823.0,1097.0,6983.0,1955.0,3935.0,7772.0,1025.0,8450.0,901.0
2020,BALANCE SHEET,Pinjaman Yang Diberikan,4835.0,826.0,6899.0,6382.0,547644.0,56266.0,541979.0,834293.0,222900.0,103937.0,2828.0,87695.0,40026.0,11267.0,6880.0,877051.0,4510.0,159852.0,93980.0,110811.0,18878.0,133470.0,14246.0,4257.0,11983.0,53905.0,14556.0,48027.0,109738.0,7397.0,116110.0,29579.0
2020,BALANCE SHEET,Aset Tetap,171.0,138.0,41.0,614.0,21915.0,3504.0,27362.0,32185.0,5818.0,2106.0,95.0,4415.0,1206.0,366.0,433.0,48307.0,816.0,9427.0,3479.0,3074.0,1584.0,2358.0,560.0,128.0,2065.0,1351.0,832.0,5833.0,3002.0,92.0,10326.0,448.0
2020,BALANCE SHEET,Simpanan Nasabah,4871.0,804.0,9207.0,16369.0,834284.0,44043.0,647572.0,1121102.0,259150.0,123733.0,7105.0,99798.0,68468.0,11965.0,8205.0,995201.0,5976.0,207529.0,115003.0,145753.0,30764.0,93134.0,18331.0,3164.0,25500.0,72357.0,18452.0,79186.0,159036.0,9735.0,143029.0,18492.0
2020,BALANCE SHEET,Pinjaman yang Diterima,2942.0,,1.0,,1307.0,3953.0,44114.0,35969.0,23807.0,8952.0,,11300.0,631.0,1060.0,,53462.0,,933.0,6042.0,0.0,,31086.0,,,,,,281.0,4709.0,,3094.0,10859.0
2020,BALANCE SHEET,Total Liabilitas,7954.0,948.0,10102.0,18583.0,890856.0,71472.0,778465.0,1311893.0,341221.0,157315.0,7221.0,128928.0,73615.0,14185.0,8826.0,1337265.0,6128.0,239891.0,146001.0,162655.0,38555.0,150201.0,23577.0,3753.0,26967.0,79604.0,19219.0,93995.0,176468.0,12218.0,170607.0,30783.0
2020,BALANCE SHEET,Total Ekuitas,1900.0,1232.0,1551.0,1640.0,184715.0,8466.0,112872.0,199911.0,19988.0,43575.0,1217.0,12006.0,10005.0,4112.0,1284.0,204700.0,1509.0,41053.0,27224.0,35071.0,6057.0,32965.0,2644.0,2522.0,3560.0,12914.0,6017.0,18208.0,29829.0,1520.0,47460.0,7271.0
2020,BALANCE SHEET,Price to Book Value (PBV),1.21,38.01,0.82,1.62,4.52,2.22,1.05,2.61,0.91,0.71,3.21,1.29,1.02,0.53,1.49,1.56,0.58,0.61,0.98,2.41,1.46,0.81,0.39,0.79,0.31,4.05,0.88,2.59,0.63,2.41,0.58,0.67
2020,BALANCE SHEET,Book Value Per Share (BVPS),169.24,113.51,61.23,231.97,7487.17,258.5,5908.87,1600.2,1887.43,4410.66,215.26,1215.55,666.31,201.23,289.02,4058.11,653.41,1632.96,352.13,1250.64,346.86,3830.65,295.39,218.11,225.34,1890.18,158.67,2614.7,1300.01,342.47,1835.93,1104.86
2020,BALANCE SHEET,Tangible Book Value Per Share,164.6,99.67,60.47,231.97,7421.08,252.27,5908.87,1600.2,1887.43,4248.32,215.26,1215.55,666.31,199.54,288.06,3960.71,650.53,1562.72,349.34,1230.64,346.86,3702.95,294.83,212.92,223.02,1890.18,153.66,2614.7,1300.01,332.0,1827.03,834.9
2020,BALANCE SHEET,Asset Turnover,0.05,0.05,0.09,0.06,0.08,0.06,0.07,0.1,0.07,0.1,0.06,0.1,0.08,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.09,0.06,0.08,0.06,0.06,0.06,0.08,0.06,0.06,0.08,0.06
2020,INCOME STATEMENT,Total Pendapatan,432.0,90.0,970.0,1150.0,78563.0,5308.0,61503.0,141970.0,25106.0,20088.0,430.0,12621.0,6089.0,1234.0,630.0,100211.0,634.0,20703.0,12827.0,13006.0,3300.0,16403.0,1791.0,439.0,1688.0,5195.0,1283.0,8046.0,12485.0,792.0,16185.0,2425.0
2020,INCOME STATEMENT,Total Beban Pokok Penjualan,-262.0,-25.0,-601.0,-1103.0,-11242.0,-4756.0,-22880.0,-47508.0,-16192.0,-6364.0,-262.0,-6123.0,-2031.0,-971.0,-401.0,-42190.0,-347.0,-8233.0,-5567.0,-5382.0,-1112.0,-5779.0,-1601.0,-190.0,-1056.0,-5024.0,-720.0,-4133.0,-5658.0,-361.0,-7378.0,-1178.0
2020,INCOME STATEMENT,Laba Kotor,170.0,65.0,369.0,47.0,67321.0,552.0,38623.0,94463.0,8914.0,13724.0,169.0,6497.0,4057.0,262.0,229.0,58022.0,287.0,12471.0,7260.0,7624.0,2188.0,10624.0,190.0,249.0,632.0,171.0,562.0,3913.0,6827.0,431.0,8807.0,1247.0
2020,INCOME STATEMENT,Beban Usaha,-349.0,-250.0,-346.0,34.0,-33753.0,-4503.0,-33392.0,-64684.0,-6584.0,-11453.0,-140.0,-4285.0,-2541.0,-541.0,-142.0,-34846.0,-235.0,-9617.0,-5409.0,-6009.0,-2072.0,-7994.0,-437.0,-229.0,-589.0,-64.0,-505.0,-178.0,-4046.0,-366.0,-4881.0,-556.0
2020,INCOME STATEMENT,Laba Usaha,-180.0,-186.0,23.0,82.0,33569.0,-3951.0,5231.0,29779.0,2330.0,2271.0,29.0,2212.0,1516.0,-279.0,87.0,23176.0,52.0,2854.0,1851.0,1615.0,117.0,-7994.0,-248.0,20.0,43.0,106.0,57.0,3735.0,2780.0,65.0,3926.0,691.0
2020,INCOME STATEMENT,Pendapatan/Beban Lain-lain,7.0,-4.0,-7.0,-3.0,,28.0,-119.0,215.0,-59.0,-204.0,,-44.0,-9.0,,,122.0,1.0,94.0,-32.0,,,3.0,-51.0,-1.0,-12.0,-2.0,7.0,-20.0,4.0,6.0,146.0,1.0
2020,INCOME STATEMENT,Laba Sebelum Pajak,-173.0,-190.0,16.0,79.0,33569.0,-3923.0,5112.0,29993.0,2271.0,2067.0,29.0,2168.0,1507.0,-279.0,90.0,23298.0,53.0,2947.0,1819.0,1615.0,117.0,2633.0,-298.0,18.0,30.0,104.0,64.0,3715.0,2785.0,71.0,4072.0,692.0
2020,INCOME STATEMENT,Beban Pajak Penghasilan,-4.0,,-6.0,-18.0,-6421.0,665.0,-1791.0,-8952.0,-668.0,-978.0,-9.0,-478.0,-18.0,-143.0,-23.0,-5652.0,-18.0,-936.0,-534.0,-894.0,2.0,-627.0,46.0,-11.0,-9.0,-40.0,-14.0,-707.0,-683.0,-18.0,-948.0,-156.0
2020,INCOME STATEMENT,Laba Bersih Tahun Berjalan,-177.0,-190.0,10.0,61.0,27147.0,-3258.0,3321.0,18660.0,1602.0,1089.0,19.0,1690.0,1489.0,-422.0,67.0,17646.0,35.0,2011.0,1284.0,722.0,119.0,2006.0,-252.0,8.0,21.0,64.0,50.0,3008.0,2102.0,54.0,3124.0,536.0
2020,INCOME STATEMENT,Jumlah Laba Komprehensif,-148.0,-190.0,39.0,103.0,31036.0,-3042.0,4193.0,21758.0,2353.0,1382.0,61.0,1909.0,1700.0,-397.0,61.0,21072.0,40.0,3290.0,1614.0,1216.0,264.0,2030.0,-152.0,13.0,72.0,225.0,86.0,3922.0,2434.0,65.0,4945.0,542.0
2020,INCOME STATEMENT,Saham Beredar (Share Outstanding),11.23,10.86,25.33,7.07,24.66,32.67,18.65,123.35,10.59,9.77,5.65,9.84,15.02,20.44,4.44,46.67,2.31,25.13,76.22,28.04,17.46,8.15,8.95,11.56,15.8,6.83,37.92,6.96,22.95,4.44,24.09,6.58
2020,INCOME STATEMENT,Earnings per Share (EPS),-15.75,-17.46,0.41,8.68,1100.43,-99.65,175.91,151.24,151.31,103.1,3.43,171.49,99.16,-20.66,15.08,366.84,15.17,80.07,16.62,25.73,6.79,214.67,-28.17,0.68,1.35,9.39,1.32,431.99,91.59,12.08,128.83,81.45
2020,INCOME STATEMENT,Price to Earnings Ratio (PER),-12.95,-247.14,121.95,43.32,30.76,-5.76,35.1,27.57,11.4,30.46,201.17,9.13,6.86,-5.13,28.51,17.24,24.92,12.43,20.82,117.37,74.37,14.49,-4.05,254.41,51.11,814.7,105.3,15.69,8.95,68.29,8.27,9.09
2020,INCOME STATEMENT,Price to Sales (P/S),5.3,520.09,1.31,2.31,10.62,3.53,1.87,3.62,0.73,1.53,9.07,1.22,1.68,1.76,3.03,2.95,1.38,1.21,2.06,6.51,2.67,1.54,0.57,4.55,0.65,10.06,4.11,5.86,1.51,4.62,1.58,2.01
2020,INCOME STATEMENT,Return on Assets (ROA),-0.0179,-0.087,0.0009,0.003,0.0252,-0.0407,0.0037,0.0123,0.0044,0.005,0.0023,0.012,0.0178,-0.0231,0.0066,0.0111,0.0046,0.0072,0.0073,0.0036,0.0027,0.0096,-0.0096,0.0013,0.0007000000000000001,0.0007000000000000001,0.002,0.0268,0.0102,0.0039000000000000003,0.014199999999999999,0.0141
2020,INCOME STATEMENT,Return on Equity (ROE),-0.0931,-0.15380000000000002,0.0067,0.0374,0.147,-0.38549999999999995,0.0298,0.09449999999999999,0.0802,0.023399999999999997,0.0159,0.1411,0.14880000000000002,-0.1027,0.052199999999999996,0.0904,0.0232,0.049,0.0472,0.0206,0.0196,0.055999999999999994,-0.09539999999999998,0.0031,0.006,0.005,0.0083,0.16519999999999999,0.0705,0.0353,0.0702,0.0737
